market,year,pair,health_class,primary_blocker,next_action,raw_parquet_present,causal_parquet_present,ohlcv_1m_dbn_present,definition_dbn_present,statistics_dbn_present,status_dbn_present,ohlcv_1m_dbn_count,definition_dbn_count,statistics_dbn_count,status_dbn_count,raw_audit_status,raw_rows,raw_failure_summary,source_reference_count,missing_source_file_count,source_hash_mismatch_count,status_archive_present,status_missing_rows,status_stale_rows,statistics_archive_present,statistics_missing_rows,statistics_stale_rows,phase2_readiness_path,phase2_readiness_status,phase2_blocker_count,phase2_failure_count,phase2_top_blocker,phase2_status_missing_rows,phase2_status_stale_rows,phase2_statistics_missing_rows,phase2_statistics_stale_rows,phase2_roll_backsteps,phase2_synthetic_rows_pct,phase2_output_rows,latest_phase2_decision,decision_conflict,manifest_issue_summary,evidence_paths
6J,2014,6J:2014,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,312484,,8,0,0,0,312484,312484,1,105,105,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
6J,2015,6J:2015,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,337023,,9,0,0,1,299735,299735,1,398,398,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2016,6J:2016,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,347064,,9,0,0,1,0,0,1,188,188,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2017,6J:2017,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,347199,,9,0,0,1,1302,1302,1,57,57,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2018,6J:2018,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,346559,,9,0,0,1,4991,4991,1,68,68,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2019,6J:2019,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,343081,,9,0,0,1,2423,2423,1,488,488,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2020,6J:2020,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,343422,,9,0,0,1,0,0,1,798,798,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2021,6J:2021,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,339857,,9,0,0,1,0,0,1,105,105,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2022,6J:2022,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,348620,,9,0,0,1,0,0,1,248,248,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2023,6J:2023,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,347024,,9,0,0,1,2505,2505,1,628,628,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2024,6J:2024,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,348741,,9,0,0,1,1240,1240,1,408,408,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2025,6J:2025,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,347182,,9,0,0,1,0,0,1,111,111,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6J,2026,6J:2026,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,153065,,9,0,0,1,0,0,1,1,1,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2010,6M:2010,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,84000,,8,0,0,1,78930,78930,1,5,5,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2011,6M:2011,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,163420,,8,0,0,1,141761,141761,1,0,0,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2012,6M:2012,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,186495,,9,0,0,1,184109,184109,1,129,129,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2013,6M:2013,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,174219,,8,0,0,0,174219,174219,1,15,15,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
6M,2014,6M:2014,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,160250,,8,0,0,0,160250,160250,1,149,149,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
6M,2015,6M:2015,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,204334,,9,0,0,1,181845,181845,1,192,192,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2016,6M:2016,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,236033,,9,0,0,1,0,0,1,114,114,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2017,6M:2017,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,220347,,9,0,0,1,0,0,1,77,77,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2018,6M:2018,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,246921,,9,0,0,1,0,0,1,78,78,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2019,6M:2019,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,221110,,9,0,0,1,0,0,1,107,107,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2020,6M:2020,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,260369,,9,0,0,1,0,0,1,171,171,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2021,6M:2021,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,252520,,9,0,0,1,0,0,1,137,137,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2022,6M:2022,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,255585,,9,0,0,1,0,0,1,94,94,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2023,6M:2023,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,248793,,9,0,0,1,0,0,1,147,147,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2024,6M:2024,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,259524,,9,0,0,1,0,0,1,310,310,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2025,6M:2025,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,230258,,9,0,0,1,0,0,1,156,156,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
6M,2026,6M:2026,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows; manifest duplicate/extra policy row,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,2,2,2,2,PASS,120521,,15,0,0,1,0,0,1,1,1,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/ohlcv_1m:duplicate_pair:known_duplicate_policy_deferred | data/dbn/ohlcv_1s:duplicate_pair:known_duplicate_policy_deferred | data/dbn/ohlcv_1h:duplicate_pair:known_duplicate_policy_deferred | data/dbn/ohlcv_1d:duplicate_pair:known_duplicate_policy_deferred | data/dbn/statistics:duplicate_pair:known_duplicate_policy_deferred | data/dbn/status:duplicate_pair:known_duplicate_policy_deferred | data/dbn/definition:duplicate_pair:known_duplicate_policy_deferred | data/dbn/trades:duplicate_pair:known_duplicate_policy_deferred,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
ZC,2010,ZC:2010,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,105835,,7,0,0,0,105835,105835,1,35,35,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
